file_name,signal_classification,uuid,file_index,label,dataset
f03649ae-2e49-4d4a-bb3a-ef6271fdccfd.dat,brightpixel,f03649ae-2e49-4d4a-bb3a-ef6271fdccfd,015001,1,test
f03dfc96-8b81-45ea-a41b-4e63532c058f.dat,narrowband,f03dfc96-8b81-45ea-a41b-4e63532c058f,015002,2,test
f0402b57-dba8-46d3-8baa-5bccdc5df33d.dat,narrowband,f0402b57-dba8-46d3-8baa-5bccdc5df33d,015003,2,test
f042ea65-cd22-4da7-a0e9-cbb9fcbe896f.dat,narrowbanddrd,f042ea65-cd22-4da7-a0e9-cbb9fcbe896f,015004,3,test
f0482fae-d809-475f-bf7b-95ec14a0166f.dat,brightpixel,f0482fae-d809-475f-bf7b-95ec14a0166f,015005,1,test
f04cce60-1179-4d68-bcb4-8810c64b1c5d.dat,squiggle,f04cce60-1179-4d68-bcb4-8810c64b1c5d,015006,5,test
f050bb6b-b9ba-4ba0-8ff3-3e4a7a3edbb5.dat,narrowband,f050bb6b-b9ba-4ba0-8ff3-3e4a7a3edbb5,015007,2,test
f050e138-c773-434a-b55d-a27c2a0ea78c.dat,brightpixel,f050e138-c773-434a-b55d-a27c2a0ea78c,015008,1,test
f053143b-e57c-449c-b546-c0ea4060fcd6.dat,squiggle,f053143b-e57c-449c-b546-c0ea4060fcd6,015009,5,test
f053bc9a-178f-4dfd-9013-cd0fce8a658c.dat,narrowband,f053bc9a-178f-4dfd-9013-cd0fce8a658c,015010,2,test
f0549510-984e-4b56-9e64-5e996f3e6070.dat,squigglesquarepulsednarrowband,f0549510-984e-4b56-9e64-5e996f3e6070,015011,6,test
f056b771-e523-445d-a86d-05ddca6aa0f9.dat,narrowband,f056b771-e523-445d-a86d-05ddca6aa0f9,015012,2,test
f0584d3c-79fc-4794-a6ca-2939f3487e36.dat,narrowband,f0584d3c-79fc-4794-a6ca-2939f3487e36,015013,2,test
f05a7b34-0115-45c1-9101-77e44f48a831.dat,squarepulsednarrowband,f05a7b34-0115-45c1-9101-77e44f48a831,015014,4,test
f05acd43-7486-42c6-82a3-c22f903ac696.dat,brightpixel,f05acd43-7486-42c6-82a3-c22f903ac696,015015,1,test
f05b6002-d53d-4003-abf2-0dd8114f2b49.dat,brightpixel,f05b6002-d53d-4003-abf2-0dd8114f2b49,015016,1,test
f05c33b4-9057-474f-844b-6735a38d42d6.dat,squigglesquarepulsednarrowband,f05c33b4-9057-474f-844b-6735a38d42d6,015017,6,test
f05dc6e0-1c1f-4a47-aca9-9b672900e790.dat,noise,f05dc6e0-1c1f-4a47-aca9-9b672900e790,015018,0,test
f05e9820-dca4-4e65-8832-a8a940baf1fe.dat,narrowbanddrd,f05e9820-dca4-4e65-8832-a8a940baf1fe,015019,3,test
f05fd39e-7227-4c3d-a0cc-6a5449d2c8ee.dat,narrowbanddrd,f05fd39e-7227-4c3d-a0cc-6a5449d2c8ee,015020,3,test
f064beae-8b2f-40c0-a53b-011549ff76c3.dat,noise,f064beae-8b2f-40c0-a53b-011549ff76c3,015021,0,test
f0694a23-d694-4559-8564-c8724f203baa.dat,squigglesquarepulsednarrowband,f0694a23-d694-4559-8564-c8724f203baa,015022,6,test
f06cbaed-55bb-492a-882f-745f1d932d24.dat,squigglesquarepulsednarrowband,f06cbaed-55bb-492a-882f-745f1d932d24,015023,6,test
f0737bd8-52fb-4e60-8d7b-6ff303c96e50.dat,narrowbanddrd,f0737bd8-52fb-4e60-8d7b-6ff303c96e50,015024,3,test
f0764e4e-17d4-4e36-b754-62fff1bec51a.dat,narrowbanddrd,f0764e4e-17d4-4e36-b754-62fff1bec51a,015025,3,test
f0781be8-eef7-4606-a3d6-5506b3223147.dat,noise,f0781be8-eef7-4606-a3d6-5506b3223147,015026,0,test
f08664be-e5cd-4ed1-9a98-0c71bec448cf.dat,squigglesquarepulsednarrowband,f08664be-e5cd-4ed1-9a98-0c71bec448cf,015027,6,test
f0883756-5847-4e3d-af6e-bdc534bbf097.dat,squarepulsednarrowband,f0883756-5847-4e3d-af6e-bdc534bbf097,015028,4,test
f08914e0-cccd-407b-84b1-59d508cbb621.dat,squiggle,f08914e0-cccd-407b-84b1-59d508cbb621,015029,5,test
f0898e88-adc4-4144-a098-c3d06241e5aa.dat,narrowbanddrd,f0898e88-adc4-4144-a098-c3d06241e5aa,015030,3,test
f08e2520-5297-485a-a5a1-ec56404754a3.dat,brightpixel,f08e2520-5297-485a-a5a1-ec56404754a3,015031,1,test
f09470be-50b8-4653-abe2-daa4c9d33f04.dat,brightpixel,f09470be-50b8-4653-abe2-daa4c9d33f04,015032,1,test
f09a9a0e-d4cd-493e-ac04-4e682f16232a.dat,narrowbanddrd,f09a9a0e-d4cd-493e-ac04-4e682f16232a,015033,3,test
f0a17c35-f772-44c3-901c-fde44cfd57a0.dat,squiggle,f0a17c35-f772-44c3-901c-fde44cfd57a0,015034,5,test
f0abdb12-aa11-46e2-a2eb-2d45ed3d436c.dat,narrowbanddrd,f0abdb12-aa11-46e2-a2eb-2d45ed3d436c,015035,3,test
f0af3c5f-225f-4a6a-a247-8e71e214aad4.dat,narrowband,f0af3c5f-225f-4a6a-a247-8e71e214aad4,015036,2,test
f0b407fb-8336-4efb-a985-fe71de441a66.dat,squigglesquarepulsednarrowband,f0b407fb-8336-4efb-a985-fe71de441a66,015037,6,test
f0c016a5-5201-49ca-a63f-22dd1251ae77.dat,narrowbanddrd,f0c016a5-5201-49ca-a63f-22dd1251ae77,015038,3,test
f0c078d8-a225-461c-a4d9-8443fb8efe9f.dat,noise,f0c078d8-a225-461c-a4d9-8443fb8efe9f,015039,0,test
f0c3136b-f671-41b2-b81f-41f64e820a54.dat,brightpixel,f0c3136b-f671-41b2-b81f-41f64e820a54,015040,1,test
f0c44822-1da3-47df-9b5e-74a8464c3b1e.dat,narrowband,f0c44822-1da3-47df-9b5e-74a8464c3b1e,015041,2,test
f0cd1def-246c-42b0-89ed-675bcbfaeb90.dat,squigglesquarepulsednarrowband,f0cd1def-246c-42b0-89ed-675bcbfaeb90,015042,6,test
f0cf11aa-3b70-49f8-909c-47dd68351f67.dat,noise,f0cf11aa-3b70-49f8-909c-47dd68351f67,015043,0,test
f0d2fc4c-66b2-40c9-9506-6755aecf6257.dat,squigglesquarepulsednarrowband,f0d2fc4c-66b2-40c9-9506-6755aecf6257,015044,6,test
f0d3cab5-9c88-42a4-965c-5c4f76ea5c4a.dat,brightpixel,f0d3cab5-9c88-42a4-965c-5c4f76ea5c4a,015045,1,test
f0d69e22-8431-4de2-afe0-0262d18dc7c3.dat,narrowbanddrd,f0d69e22-8431-4de2-afe0-0262d18dc7c3,015046,3,test
f0df7441-5c8c-467f-b86b-ab591ce19e75.dat,squiggle,f0df7441-5c8c-467f-b86b-ab591ce19e75,015047,5,test
f0e1c8da-66e4-4f85-9dc0-23dbaac5a3f3.dat,narrowband,f0e1c8da-66e4-4f85-9dc0-23dbaac5a3f3,015048,2,test
f0ede39d-28c2-4a41-a36d-767615d07e22.dat,brightpixel,f0ede39d-28c2-4a41-a36d-767615d07e22,015049,1,test
f0f0c1d5-50ca-4a05-8089-40b91799178c.dat,squiggle,f0f0c1d5-50ca-4a05-8089-40b91799178c,015050,5,test
f0f17d78-4fad-4458-8255-7754d62b08cd.dat,squigglesquarepulsednarrowband,f0f17d78-4fad-4458-8255-7754d62b08cd,015051,6,test
f0f2d578-841f-49b5-9545-b6c3df4c4b05.dat,squigglesquarepulsednarrowband,f0f2d578-841f-49b5-9545-b6c3df4c4b05,015052,6,test
f0f55739-0802-4c97-88d3-0e5b652c3398.dat,squarepulsednarrowband,f0f55739-0802-4c97-88d3-0e5b652c3398,015053,4,test
f0fa75bd-7fee-4854-b4d0-e25684cf3693.dat,narrowbanddrd,f0fa75bd-7fee-4854-b4d0-e25684cf3693,015054,3,test
f104f63e-f204-46bc-98b7-b99435d3ce45.dat,brightpixel,f104f63e-f204-46bc-98b7-b99435d3ce45,015055,1,test
f107c1c0-de26-48e1-aa05-b80923ab3aef.dat,narrowbanddrd,f107c1c0-de26-48e1-aa05-b80923ab3aef,015056,3,test
f10d7621-58de-4a91-acf0-d5b83c554b1b.dat,narrowbanddrd,f10d7621-58de-4a91-acf0-d5b83c554b1b,015057,3,test
f1108f3a-7cd2-4f9c-9bd4-03af559687a1.dat,squiggle,f1108f3a-7cd2-4f9c-9bd4-03af559687a1,015058,5,test
f119405e-36c2-4eb2-b221-9468b629e774.dat,squarepulsednarrowband,f119405e-36c2-4eb2-b221-9468b629e774,015059,4,test
f127c5c9-043b-4b65-8cd9-e32fad5c62dd.dat,brightpixel,f127c5c9-043b-4b65-8cd9-e32fad5c62dd,015060,1,test
f129d841-423f-476a-b968-2652cc8e9196.dat,narrowbanddrd,f129d841-423f-476a-b968-2652cc8e9196,015061,3,test
f12f2f43-1de0-429f-bf51-8d4fef29e2f0.dat,narrowband,f12f2f43-1de0-429f-bf51-8d4fef29e2f0,015062,2,test
f135b967-c950-4223-9fdf-05488c60788f.dat,brightpixel,f135b967-c950-4223-9fdf-05488c60788f,015063,1,test
f135d2a6-252e-46da-b6a9-ebb03f291ae9.dat,squigglesquarepulsednarrowband,f135d2a6-252e-46da-b6a9-ebb03f291ae9,015064,6,test
f1410b4c-176b-479d-9878-8658bd4838e6.dat,squigglesquarepulsednarrowband,f1410b4c-176b-479d-9878-8658bd4838e6,015065,6,test
f148d0b8-4977-40ba-8841-f9add4a5a9be.dat,squigglesquarepulsednarrowband,f148d0b8-4977-40ba-8841-f9add4a5a9be,015066,6,test
f14c3c08-3a6f-4539-80cd-56b2d871d067.dat,noise,f14c3c08-3a6f-4539-80cd-56b2d871d067,015067,0,test
f14eae5d-2954-484c-900a-527581cf42e3.dat,narrowbanddrd,f14eae5d-2954-484c-900a-527581cf42e3,015068,3,test
f14ec602-598d-4642-bb08-b8c9f470b6d9.dat,squiggle,f14ec602-598d-4642-bb08-b8c9f470b6d9,015069,5,test
f156696b-df8c-4030-aad1-448dc23ff695.dat,squarepulsednarrowband,f156696b-df8c-4030-aad1-448dc23ff695,015070,4,test
f15cd6e5-0a3c-4192-aef7-cec12df8a520.dat,noise,f15cd6e5-0a3c-4192-aef7-cec12df8a520,015071,0,test
f166a96a-9cbc-4953-8967-d7d8fed52bda.dat,narrowband,f166a96a-9cbc-4953-8967-d7d8fed52bda,015072,2,test
f16cd416-624e-4f93-914d-ac0fa761d577.dat,squiggle,f16cd416-624e-4f93-914d-ac0fa761d577,015073,5,test
f16f1726-6391-409a-8c7b-73f8fec23e44.dat,brightpixel,f16f1726-6391-409a-8c7b-73f8fec23e44,015074,1,test
f170cd47-2546-47f7-b853-a85bac0ab2a4.dat,squiggle,f170cd47-2546-47f7-b853-a85bac0ab2a4,015075,5,test
f175ad97-3028-4b02-b2b0-9a958828faed.dat,noise,f175ad97-3028-4b02-b2b0-9a958828faed,015076,0,test
f17bd65f-abdb-43fa-8085-394e22ef0521.dat,narrowband,f17bd65f-abdb-43fa-8085-394e22ef0521,015077,2,test
f1880720-1ec4-442f-a0ea-95bf012b0580.dat,narrowbanddrd,f1880720-1ec4-442f-a0ea-95bf012b0580,015078,3,test
f18b4177-5ebf-4f3c-91bf-4af06c3006b8.dat,squigglesquarepulsednarrowband,f18b4177-5ebf-4f3c-91bf-4af06c3006b8,015079,6,test
f19abfd6-c838-4663-854e-e9a279ef854f.dat,noise,f19abfd6-c838-4663-854e-e9a279ef854f,015080,0,test
f19fa53e-d135-4e24-af76-76cff0016539.dat,narrowband,f19fa53e-d135-4e24-af76-76cff0016539,015081,2,test
f1a9f8f1-2580-44b3-b305-8401dd88a839.dat,brightpixel,f1a9f8f1-2580-44b3-b305-8401dd88a839,015082,1,test
f1ae7e29-3d7b-451d-a32c-e0179fa5c691.dat,narrowbanddrd,f1ae7e29-3d7b-451d-a32c-e0179fa5c691,015083,3,test
f1af93ad-89b4-4d77-93e1-31b6bb9b957d.dat,brightpixel,f1af93ad-89b4-4d77-93e1-31b6bb9b957d,015084,1,test
f1afc177-d44a-4770-81bd-e3bcf3fcef61.dat,squarepulsednarrowband,f1afc177-d44a-4770-81bd-e3bcf3fcef61,015085,4,test
f1ba38b8-60d2-45af-bc3e-2791a597a7f9.dat,squiggle,f1ba38b8-60d2-45af-bc3e-2791a597a7f9,015086,5,test
f1bd47b1-ff82-4e06-9c9d-17cb234bb028.dat,squiggle,f1bd47b1-ff82-4e06-9c9d-17cb234bb028,015087,5,test
f1c0d68f-45b2-4df6-b661-e65663003865.dat,squigglesquarepulsednarrowband,f1c0d68f-45b2-4df6-b661-e65663003865,015088,6,test
f1c1f5dc-ba37-47fa-be80-ba209025cd82.dat,narrowbanddrd,f1c1f5dc-ba37-47fa-be80-ba209025cd82,015089,3,test
f1c2bec1-b9a5-42ce-ae51-336124454960.dat,narrowbanddrd,f1c2bec1-b9a5-42ce-ae51-336124454960,015090,3,test
f1c53c37-7f87-48c2-8a52-c1ef478e91ed.dat,squiggle,f1c53c37-7f87-48c2-8a52-c1ef478e91ed,015091,5,test
f1c94589-37d4-40d3-80e9-a4d0c48e38f6.dat,squarepulsednarrowband,f1c94589-37d4-40d3-80e9-a4d0c48e38f6,015092,4,test
f1cf4b96-7ceb-466f-9e3c-4bfbb5d11566.dat,squarepulsednarrowband,f1cf4b96-7ceb-466f-9e3c-4bfbb5d11566,015093,4,test
f1d1aa26-f0e1-417b-b868-03fba9e315dc.dat,narrowbanddrd,f1d1aa26-f0e1-417b-b868-03fba9e315dc,015094,3,test
f1d8353d-2bb5-471f-b11e-fd60ae952bef.dat,squigglesquarepulsednarrowband,f1d8353d-2bb5-471f-b11e-fd60ae952bef,015095,6,test
f1da0e75-5013-4c25-9538-1a68e85d3601.dat,squigglesquarepulsednarrowband,f1da0e75-5013-4c25-9538-1a68e85d3601,015096,6,test
f1da299d-6d03-483c-8776-05109835ba56.dat,noise,f1da299d-6d03-483c-8776-05109835ba56,015097,0,test
f1dd1eb6-e561-4343-a918-a564649c26a9.dat,brightpixel,f1dd1eb6-e561-4343-a918-a564649c26a9,015098,1,test
f1e0c553-e94e-4056-be7c-7a929c857f07.dat,narrowbanddrd,f1e0c553-e94e-4056-be7c-7a929c857f07,015099,3,test
f1e6e11c-db5e-4c3c-8ccc-0e0a231512f7.dat,narrowbanddrd,f1e6e11c-db5e-4c3c-8ccc-0e0a231512f7,015100,3,test
f1e7b45d-2ce5-41c6-9e53-abeb6812ca8d.dat,narrowband,f1e7b45d-2ce5-41c6-9e53-abeb6812ca8d,015101,2,test
f1e8cc41-6f27-470b-acbc-5520152568ce.dat,narrowbanddrd,f1e8cc41-6f27-470b-acbc-5520152568ce,015102,3,test
f1eb126c-6137-48c6-8975-16c48707f2fd.dat,narrowband,f1eb126c-6137-48c6-8975-16c48707f2fd,015103,2,test
f1eba81a-6a88-4ea5-a791-46ea39f4783c.dat,narrowband,f1eba81a-6a88-4ea5-a791-46ea39f4783c,015104,2,test
f1ed5526-7d53-41cb-9d2c-46798c13653c.dat,squarepulsednarrowband,f1ed5526-7d53-41cb-9d2c-46798c13653c,015105,4,test
f1f01040-0cb8-4e4f-9712-95ca25640522.dat,narrowbanddrd,f1f01040-0cb8-4e4f-9712-95ca25640522,015106,3,test
f1f163a5-5bfa-44ba-beab-ae77a6d4b3e5.dat,narrowbanddrd,f1f163a5-5bfa-44ba-beab-ae77a6d4b3e5,015107,3,test
f1f50ce7-8f4e-4a1f-a450-7450ccbfc0ad.dat,noise,f1f50ce7-8f4e-4a1f-a450-7450ccbfc0ad,015108,0,test
f1f889dd-b9d4-42a6-b859-28a992d6e1b5.dat,noise,f1f889dd-b9d4-42a6-b859-28a992d6e1b5,015109,0,test
f1fa57e6-1b88-42e1-93ae-d761ffe5bacb.dat,narrowband,f1fa57e6-1b88-42e1-93ae-d761ffe5bacb,015110,2,test
f1fb6e22-d456-4710-a93b-6357a79bf63a.dat,narrowband,f1fb6e22-d456-4710-a93b-6357a79bf63a,015111,2,test
f1ffc16e-0236-4509-bc0d-dfbd75fe1f7c.dat,narrowbanddrd,f1ffc16e-0236-4509-bc0d-dfbd75fe1f7c,015112,3,test
f2008700-11e3-44a9-acbd-33fbdbb86dd1.dat,squarepulsednarrowband,f2008700-11e3-44a9-acbd-33fbdbb86dd1,015113,4,test
f202e2fe-34e8-48f4-9499-b224cfa973f8.dat,narrowband,f202e2fe-34e8-48f4-9499-b224cfa973f8,015114,2,test
f20497f4-e1ef-457a-9e63-b0f4bca15ebd.dat,squigglesquarepulsednarrowband,f20497f4-e1ef-457a-9e63-b0f4bca15ebd,015115,6,test
f2054ea4-09d4-4a11-a938-9628357045c2.dat,narrowbanddrd,f2054ea4-09d4-4a11-a938-9628357045c2,015116,3,test
f20b3c47-f381-4c61-b6e2-7e9f85d70da3.dat,squigglesquarepulsednarrowband,f20b3c47-f381-4c61-b6e2-7e9f85d70da3,015117,6,test
f20e56e9-69f9-40e5-909e-9f11e8657371.dat,narrowband,f20e56e9-69f9-40e5-909e-9f11e8657371,015118,2,test
f210e875-c3d9-4d56-8e82-3aeb3ddc7c8f.dat,narrowbanddrd,f210e875-c3d9-4d56-8e82-3aeb3ddc7c8f,015119,3,test
f2118c46-ad4b-42a1-8930-eb633b4e366d.dat,narrowband,f2118c46-ad4b-42a1-8930-eb633b4e366d,015120,2,test
f218a11c-349d-4b22-ae05-04e32ea571bd.dat,narrowbanddrd,f218a11c-349d-4b22-ae05-04e32ea571bd,015121,3,test
f21eaa49-92a9-4e5c-a86b-fd0fa96f9c53.dat,brightpixel,f21eaa49-92a9-4e5c-a86b-fd0fa96f9c53,015122,1,test
f22e6e89-52b5-42af-a6bf-67df9759d0ea.dat,squiggle,f22e6e89-52b5-42af-a6bf-67df9759d0ea,015123,5,test
f23666d4-8f24-4493-acd0-648d7ca63b47.dat,squigglesquarepulsednarrowband,f23666d4-8f24-4493-acd0-648d7ca63b47,015124,6,test
f243c65f-2cd2-4097-bdc9-dbf84e56f9b4.dat,noise,f243c65f-2cd2-4097-bdc9-dbf84e56f9b4,015125,0,test
f2470f2d-cee5-40a9-a76d-7beb9b671bb4.dat,noise,f2470f2d-cee5-40a9-a76d-7beb9b671bb4,015126,0,test
f24f0523-297e-4629-9262-ca2c286ec7e3.dat,squarepulsednarrowband,f24f0523-297e-4629-9262-ca2c286ec7e3,015127,4,test
f2529e79-ec31-47eb-996f-fb49443351ad.dat,squiggle,f2529e79-ec31-47eb-996f-fb49443351ad,015128,5,test
f25c2bb9-a498-49e5-9410-08b53a5e3870.dat,squiggle,f25c2bb9-a498-49e5-9410-08b53a5e3870,015129,5,test
f25e792a-4d1a-46a4-8939-1ec00b70c2b3.dat,squigglesquarepulsednarrowband,f25e792a-4d1a-46a4-8939-1ec00b70c2b3,015130,6,test
f25e7ccd-f1d4-46c5-97f3-077e32b360e5.dat,squigglesquarepulsednarrowband,f25e7ccd-f1d4-46c5-97f3-077e32b360e5,015131,6,test
f26650d6-fb56-4cbd-a7fc-ba5616b89635.dat,squarepulsednarrowband,f26650d6-fb56-4cbd-a7fc-ba5616b89635,015132,4,test
f2704b0d-2135-492a-a11d-80ff4003b873.dat,narrowbanddrd,f2704b0d-2135-492a-a11d-80ff4003b873,015133,3,test
f2743e3a-7236-4963-9e93-15ec03b898f7.dat,squigglesquarepulsednarrowband,f2743e3a-7236-4963-9e93-15ec03b898f7,015134,6,test
f274c659-02e4-4088-bc1f-b77af10f7f0c.dat,squigglesquarepulsednarrowband,f274c659-02e4-4088-bc1f-b77af10f7f0c,015135,6,test
f2750ff4-4235-4197-a345-aba41f1022a6.dat,squigglesquarepulsednarrowband,f2750ff4-4235-4197-a345-aba41f1022a6,015136,6,test
f275b49f-e076-4830-900f-90cb918308b8.dat,noise,f275b49f-e076-4830-900f-90cb918308b8,015137,0,test
f2784251-e9d2-4900-ad7c-ae9eff8e6c14.dat,narrowband,f2784251-e9d2-4900-ad7c-ae9eff8e6c14,015138,2,test
f2845455-db3c-4171-877e-b56debe4f1e6.dat,narrowbanddrd,f2845455-db3c-4171-877e-b56debe4f1e6,015139,3,test
f28b0671-8d00-4a8b-bea7-072e2a96a9c6.dat,squiggle,f28b0671-8d00-4a8b-bea7-072e2a96a9c6,015140,5,test
f28bbade-ea1a-4658-8a0e-89ee11a9adac.dat,noise,f28bbade-ea1a-4658-8a0e-89ee11a9adac,015141,0,test
f2964238-dfb5-4263-b5e3-ef94e902f1ff.dat,narrowband,f2964238-dfb5-4263-b5e3-ef94e902f1ff,015142,2,test
f2978752-abf1-4ef7-9918-d51344282da4.dat,narrowbanddrd,f2978752-abf1-4ef7-9918-d51344282da4,015143,3,test
f29f6617-f296-460a-82aa-a5f33b201bd1.dat,narrowbanddrd,f29f6617-f296-460a-82aa-a5f33b201bd1,015144,3,test
f2a2353c-dc7b-47f6-8fa1-315113100dae.dat,narrowbanddrd,f2a2353c-dc7b-47f6-8fa1-315113100dae,015145,3,test
f2a4359f-89d2-4cf2-8910-19b05e2607f3.dat,squiggle,f2a4359f-89d2-4cf2-8910-19b05e2607f3,015146,5,test
f2a835db-ef8d-4067-bf50-135a7d59363a.dat,narrowband,f2a835db-ef8d-4067-bf50-135a7d59363a,015147,2,test
f2ab92ac-f5f1-4dea-af3a-229822ea3665.dat,squigglesquarepulsednarrowband,f2ab92ac-f5f1-4dea-af3a-229822ea3665,015148,6,test
f2b2249f-18e6-490b-94e4-e4725c9c09e4.dat,narrowbanddrd,f2b2249f-18e6-490b-94e4-e4725c9c09e4,015149,3,test
f2b72f10-f335-4c6b-a954-edf9767387e9.dat,squarepulsednarrowband,f2b72f10-f335-4c6b-a954-edf9767387e9,015150,4,test
f2b7dfdc-7f43-40fe-876e-edb80a41337b.dat,narrowbanddrd,f2b7dfdc-7f43-40fe-876e-edb80a41337b,015151,3,test
f2b9820a-bb90-42fe-bc75-5c38ea7d5d57.dat,squigglesquarepulsednarrowband,f2b9820a-bb90-42fe-bc75-5c38ea7d5d57,015152,6,test
f2ba6aeb-dd9e-4370-9064-79896cdfb69d.dat,squarepulsednarrowband,f2ba6aeb-dd9e-4370-9064-79896cdfb69d,015153,4,test
f2bf9564-3f09-4300-9653-d68e257bf452.dat,narrowbanddrd,f2bf9564-3f09-4300-9653-d68e257bf452,015154,3,test
f2c75310-58a4-40db-a72b-0c9819df9103.dat,brightpixel,f2c75310-58a4-40db-a72b-0c9819df9103,015155,1,test
f2dbfeb0-7411-4e5d-9b4b-47f1506b9b64.dat,brightpixel,f2dbfeb0-7411-4e5d-9b4b-47f1506b9b64,015156,1,test
f2dc1820-1e60-4632-aaf5-e327951c1f48.dat,squiggle,f2dc1820-1e60-4632-aaf5-e327951c1f48,015157,5,test
f2ddce25-5c9e-4cb6-9d82-9ed74dd4f2a8.dat,narrowbanddrd,f2ddce25-5c9e-4cb6-9d82-9ed74dd4f2a8,015158,3,test
f2e08b61-5ee1-4b34-aaf8-75856ae10f7e.dat,squigglesquarepulsednarrowband,f2e08b61-5ee1-4b34-aaf8-75856ae10f7e,015159,6,test
f2e9be74-5202-4ded-84e1-36b437476d8c.dat,brightpixel,f2e9be74-5202-4ded-84e1-36b437476d8c,015160,1,test
f2ecf930-52b8-4cbd-974c-76bce78f7ecb.dat,squiggle,f2ecf930-52b8-4cbd-974c-76bce78f7ecb,015161,5,test
f2f416c5-a7fe-4fd6-9fd0-f094adc0f981.dat,noise,f2f416c5-a7fe-4fd6-9fd0-f094adc0f981,015162,0,test
f2f81a64-0be0-4e45-98a4-404c807c0590.dat,squiggle,f2f81a64-0be0-4e45-98a4-404c807c0590,015163,5,test
f2fd0457-ded2-4de3-a29c-68b5d580c6bf.dat,brightpixel,f2fd0457-ded2-4de3-a29c-68b5d580c6bf,015164,1,test
f30173af-48fa-4734-aa86-7c0e4675e5ee.dat,brightpixel,f30173af-48fa-4734-aa86-7c0e4675e5ee,015165,1,test
f30293df-baac-4597-a4d6-8630705b1b6d.dat,narrowband,f30293df-baac-4597-a4d6-8630705b1b6d,015166,2,test
f307ffaf-ffff-43ac-ac2d-ee6750fc67d0.dat,squigglesquarepulsednarrowband,f307ffaf-ffff-43ac-ac2d-ee6750fc67d0,015167,6,test
f3091db8-fce9-4d04-834a-6aae0e25dcd3.dat,brightpixel,f3091db8-fce9-4d04-834a-6aae0e25dcd3,015168,1,test
f30ada37-cb77-40da-b115-6a4cae91104b.dat,squigglesquarepulsednarrowband,f30ada37-cb77-40da-b115-6a4cae91104b,015169,6,test
f30bb113-ffbe-4337-a623-4a99f9287ff6.dat,squiggle,f30bb113-ffbe-4337-a623-4a99f9287ff6,015170,5,test
f30e8d8d-c692-4b47-9f75-192b5f5a42b0.dat,noise,f30e8d8d-c692-4b47-9f75-192b5f5a42b0,015171,0,test
f3107df8-304a-4056-a5e2-cd8ccdea7328.dat,narrowband,f3107df8-304a-4056-a5e2-cd8ccdea7328,015172,2,test
f319da3a-3943-4206-b88b-aa2aa1d2fd6d.dat,squiggle,f319da3a-3943-4206-b88b-aa2aa1d2fd6d,015173,5,test
f31edcfb-9ef5-464c-8055-39703aab4de5.dat,squarepulsednarrowband,f31edcfb-9ef5-464c-8055-39703aab4de5,015174,4,test
f320c4a7-1385-4f77-bb15-03a00cf0a2b0.dat,narrowbanddrd,f320c4a7-1385-4f77-bb15-03a00cf0a2b0,015175,3,test
f3221941-92ce-4ad4-9bd4-69c18c984d3a.dat,narrowband,f3221941-92ce-4ad4-9bd4-69c18c984d3a,015176,2,test
f32abfe1-ac26-4c6f-8055-21b63b269484.dat,squiggle,f32abfe1-ac26-4c6f-8055-21b63b269484,015177,5,test
f32be3df-c185-48fb-b8e8-e796ae591986.dat,squigglesquarepulsednarrowband,f32be3df-c185-48fb-b8e8-e796ae591986,015178,6,test
f32d2ad0-d22f-41c4-a35d-b42f93a739e9.dat,squigglesquarepulsednarrowband,f32d2ad0-d22f-41c4-a35d-b42f93a739e9,015179,6,test
f3337df8-044d-4f9f-813c-460543ad8ba6.dat,narrowbanddrd,f3337df8-044d-4f9f-813c-460543ad8ba6,015180,3,test
f335a097-6c61-4e69-a268-350044e20610.dat,squiggle,f335a097-6c61-4e69-a268-350044e20610,015181,5,test
f335e1f1-043e-4c94-bcc7-79e00ddfc911.dat,squarepulsednarrowband,f335e1f1-043e-4c94-bcc7-79e00ddfc911,015182,4,test
f337a888-2fa8-4bca-9261-0373118ab0fc.dat,brightpixel,f337a888-2fa8-4bca-9261-0373118ab0fc,015183,1,test
f3387267-5bca-4e68-8c77-10cf0ed3fd2b.dat,noise,f3387267-5bca-4e68-8c77-10cf0ed3fd2b,015184,0,test
f33e2121-26e5-4959-b886-eb0cde504657.dat,squigglesquarepulsednarrowband,f33e2121-26e5-4959-b886-eb0cde504657,015185,6,test
f33fd354-7cfc-4b9b-8201-79f6551a2c56.dat,narrowbanddrd,f33fd354-7cfc-4b9b-8201-79f6551a2c56,015186,3,test
f341ba7b-1975-4ebe-bfc6-f55296d29af5.dat,squarepulsednarrowband,f341ba7b-1975-4ebe-bfc6-f55296d29af5,015187,4,test
f3447c79-2e41-482a-b708-20be8322b184.dat,brightpixel,f3447c79-2e41-482a-b708-20be8322b184,015188,1,test
f3457234-a889-4ad5-af75-f7ae2461cb76.dat,brightpixel,f3457234-a889-4ad5-af75-f7ae2461cb76,015189,1,test
f3473bb8-2750-494f-adfa-68054560c5d6.dat,squarepulsednarrowband,f3473bb8-2750-494f-adfa-68054560c5d6,015190,4,test
f34d4b29-9516-463b-a353-d4bed37f0c4f.dat,squiggle,f34d4b29-9516-463b-a353-d4bed37f0c4f,015191,5,test
f355ce9f-8420-4f9b-b3e9-9abb7a8db719.dat,noise,f355ce9f-8420-4f9b-b3e9-9abb7a8db719,015192,0,test
